timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Principale1,Principale2,Principale3,Principale4
"1,700239e+12",9988,HTTP Request ML11,200,OK,Thread Group 1-13,true,639340,122,44,44,4581,0,"1,8878354373","-0,552632456","0,3784952233","0,7603762281"
"1,700239e+12",118007,HTTP Request L1,200,OK,Thread Group 1-13,true,24636579,122,42,42,110,0,"0,9750080675","1,9425801185","-0,46244426","-1,633765118"
"1,700239e+12",9,HTTP Request ML2,200,OK,Thread Group 1-14,true,419926,122,14,14,4,0,"-1,426682414","-0,173918523","0,2192582811","-0,463966701"
"1,700239e+12",62,HTTP Request ML9,200,OK,Thread Group 1-14,true,574281,118,19,19,4,0,"-1,198959213","-0,286203279","-0,181269973","-0,389312171"
"1,700239e+12",10,HTTP Request MH11,200,OK,Thread Group 1-14,true,990224,122,27,27,2,0,"-0,834331993","-0,269111243","0,1110789846","-0,272749876"
"1,700239e+12",157905,HTTP Request L1,200,OK,Thread Group 1-14,true,24636579,122,44,44,3246,0,"2,7248787892","2,3330422748","-0,298461862","-1,629441787"
"1,700239e+12",4695,HTTP Request ML4,200,OK,Thread Group 1-14,true,441133,122,44,44,135,0,"0,0463830503","-0,362464435","-0,024589402","-0,099987796"
"1,700239e+12",3261,HTTP Request S1,200,OK,Thread Group 1-14,true,19767,121,43,43,3169,0,"1,2090101748","-0,591914349","0,1862353329","0,5508693067"
"1,700239e+12",11,HTTP Request ML5,200,OK,Thread Group 1-15,true,472760,122,15,15,3,0,"-1,381473394","-0,180944902","0,2108057977","-0,449298963"
"1,700239e+12",4941,HTTP Request L10,200,OK,Thread Group 1-15,true,195723481,122,25,25,8,0,"-1,631960802","4,4896007158","-0,876878642","3,3648819336"
"1,700239e+12",5221,HTTP Request S2,200,OK,Thread Group 1-15,true,43732,121,36,36,5177,0,"1,7160895829","-0,627165019","0,4264526673","0,8483667274"
"1,700239e+12",14,HTTP Request ML8,200,OK,Thread Group 1-16,true,542325,122,16,16,5,0,"-1,335111898","-0,187740472","0,2025483471","-0,433686461"
"1,700239e+12",66,HTTP Request MH6,200,OK,Thread Group 1-16,true,855008,122,22,22,27,0,"-1,052172884","-0,231129488","0,1543809853","-0,340484562"
"1,700239e+12",5021,HTTP Request S3,200,OK,Thread Group 1-16,true,42123,121,36,36,4979,0,"1,634407962","-0,617984939","0,408361229","0,8095699714"
"1,700239e+12",186797,HTTP Request L5,200,OK,Thread Group 1-16,true,62235226,122,43,43,115,0,"1,5591830606","3,8713112605","-0,860771719","-2,088673053"
"1,700239e+12",4388,HTTP Request S9,200,OK,Thread Group 1-16,true,148145,121,43,43,151,0,"0,0048226015","-0,385430285","-0,102408727","-0,110009264"
"1,700239e+12",6784,HTTP Request MH7,200,OK,Thread Group 1-16,true,937262,122,42,42,2107,0,"0,767400632","-0,424153707","0,1690379906","0,2661752901"
"1,700239e+12",417,HTTP Request S4,200,OK,Thread Group 1-16,true,50099,121,42,42,349,0,"-0,000293922","-0,451438981","-0,063630791","-0,014641467"
"1,700239e+12",16545,HTTP Request MH3,200,OK,Thread Group 1-16,true,1188301,122,39,39,3578,0,"1,3180294581","-0,336827623","0,3024813582","0,3736998681"
"1,700239e+12",111,HTTP Request S1,200,OK,Thread Group 1-16,true,19766,121,39,39,89,0,"-0,245264865","-0,415559758","-0,062867013","-0,107072572"
"1,700239e+12",14,HTTP Request MH10,200,OK,Thread Group 1-17,true,974939,122,17,17,3,0,"-1,291802351","-0,18563132","0,1920758049","-0,411884397"
"1,700239e+12",40,HTTP Request ML4,200,OK,Thread Group 1-17,true,441133,122,23,23,7,0,"-1,013074822","-0,248591617","0,1465908414","-0,338370719"
"1,700239e+12",8,HTTP Request ML5,200,OK,Thread Group 1-18,true,472760,122,18,18,3,0,"-1,244111551","-0,206144444","0,1865635955","-0,407551669"
"1,700239e+12",13,HTTP Request S9,200,OK,Thread Group 1-18,true,148145,121,25,25,7,0,"-0,920905909","-0,291506029","0,0421991396","-0,31496948"
"1,700239e+12",10505,HTTP Request MH3,200,OK,Thread Group 1-18,true,1188301,122,44,44,987,0,"0,4440949712","-0,30967299","0,0351404105","-0,004687778"
"1,700239e+12",24,HTTP Request MH4,200,OK,Thread Group 1-19,true,899173,122,19,19,4,0,"-1,199411494","-0,204128263","0,1763592151","-0,385506741"
"1,700239e+12",5,HTTP Request ML2,200,OK,Thread Group 1-19,true,419926,122,26,26,2,0,"-0,877960741","-0,274472647","0,1220775887","-0,297543002"
"1,700239e+12",8866,HTTP Request ML10,200,OK,Thread Group 1-19,true,644856,122,44,44,4244,0,"1,7410238438","-0,548582471","0,349927901","0,7080670369"
"1,700239e+12",19,HTTP Request MH10,200,OK,Thread Group 1-20,true,974939,122,20,20,3,0,"-1,154361124","-0,210710364","0,1678104024","-0,370275944"
"1,700239e+12",32,HTTP Request MH8,200,OK,Thread Group 1-20,true,944400,122,28,28,4,0,"-0,787333177","-0,278386674","0,1033532885","-0,259689019"
"1,700239e+12",6451,HTTP Request ML4,200,OK,Thread Group 1-20,true,441133,122,44,44,2048,0,"0,8338703375","-0,454187316","0,150793536","0,277612347"
"1,700239e+12",4852,HTTP Request L10,200,OK,Thread Group 1-21,true,195723481,122,25,25,7,0,"-1,633246485","4,4883219514","-0,876714881","3,3662132258"
"1,700239e+12",5297,HTTP Request S9,200,OK,Thread Group 1-21,true,148145,121,36,36,5178,0,"1,7168401719","-0,623579131","0,425795574","0,8492715987"
"1,700239e+12",159,HTTP Request ML4,200,OK,Thread Group 1-22,true,441133,122,22,22,42,0,"-1,043602232","-0,24057649","0,1576313262","-0,346868291"
"1,700239e+12",10782,HTTP Request MH10,200,OK,Thread Group 1-22,true,974939,122,41,41,5376,0,"2,0770381772","-0,556583595","0,4737382183","0,8809503735"
"1,700239e+12",3992,HTTP Request ML6,200,OK,Thread Group 1-22,true,494594,123,44,44,1518,0,"0,5962118325","-0,43848917","0,1974446304","0,2074824789"
"1,700239e+12",8486,HTTP Request ML11,200,OK,Thread Group 1-22,true,639340,122,44,44,1014,0,"0,4370642955","-0,35491089","0,0463347479","0,0255412238"
"1,700239e+12",5,HTTP Request S8,200,OK,Thread Group 1-23,true,119484,122,23,23,4,0,"-1,013378755","-0,256643872","0,1480451876","-0,34459682"
"1,700239e+12",3996,HTTP Request S1,200,OK,Thread Group 1-23,true,19767,121,36,36,3976,0,"1,2205744","-0,572001097","0,3168228826","0,6129713784"
"1,700239e+12",165263,HTTP Request L1,200,OK,Thread Group 1-23,true,24636579,122,43,43,2097,0,"2,2895738597","2,5232322951","-0,420115104","-2,016140938"
"1,700239e+12",257,HTTP Request ML5,200,OK,Thread Group 1-23,true,472760,122,43,43,46,0,"-0,079401341","-0,414669826","-0,012192678","-0,055240229"
"1,700239e+12",7858,HTTP Request ML2,200,OK,Thread Group 1-23,true,419926,122,43,43,3218,0,"1,273091179","-0,497392998","0,2652843005","0,488467995"
"1,700239e+12",3214,HTTP Request ML6,200,OK,Thread Group 1-23,true,494594,123,42,42,70,0,"-0,085983263","-0,343990407","0,0792615531","-0,115695332"
"1,700239e+12",8762,HTTP Request ML10,200,OK,Thread Group 1-23,true,644856,122,41,41,3613,0,"1,3485963178","-0,486015695","0,3149508862","0,5335735914"
"1,700239e+12",393,HTTP Request S8,200,OK,Thread Group 1-23,true,119484,122,41,41,276,0,"-0,075687595","-0,418528174","0,027075464","-0,043136974"
"1,700239e+12",4016,HTTP Request L9,200,OK,Thread Group 1-24,true,157286710,122,28,28,7,0,"-1,354657606","3,5291899157","-0,703056372","2,6822900728"
"1,700239e+12",3,HTTP Request S2,200,OK,Thread Group 1-25,true,43732,121,25,25,2,0,"-0,922611753","-0,293850718","0,0422874647","-0,31787306"
"1,700239e+12",6599,HTTP Request MH2,200,OK,Thread Group 1-25,true,1046521,122,41,41,1188,0,"0,3494067509","-0,359166759","0,0904025639","0,0615529372"
"1,700239e+12",8926,HTTP Request ML11,200,OK,Thread Group 1-25,true,639340,122,44,44,132,0,"0,0863884408","-0,293799546","-0,038150516","-0,170240819"
"1,700239e+12",31,HTTP Request MH11,200,OK,Thread Group 1-26,true,990224,122,26,26,6,0,"-0,878310648","-0,260657244","0,1194790843","-0,286159475"
"1,700239e+12",5046,HTTP Request ML1,200,OK,Thread Group 1-26,true,406403,122,41,41,95,0,"-0,103492213","-0,330384841","-0,00495344","-0,156976124"
"1,700239e+12",7492,HTTP Request ML3,200,OK,Thread Group 1-26,true,427142,123,44,44,2452,0,"1,0071785419","-0,445084492","0,2757525854","0,3446788437"
"1,700239e+12",11712,HTTP Request MH4,200,OK,Thread Group 1-26,true,899173,122,44,44,2910,0,"1,2312845008","-0,417213584","0,2145293524","0,3790061553"
"1,700239e+12",152024,HTTP Request L1,200,OK,Thread Group 1-26,true,24636579,122,43,43,1823,0,"2,0479077459","2,3407494082","-0,407571176","-1,844824869"
"1,700239e+12",11838,HTTP Request MH3,200,OK,Thread Group 1-26,true,1188301,122,42,42,3694,0,"1,455408709","-0,440045545","0,3028245232","0,5218306366"
"1,700239e+12",340,HTTP Request S1,200,OK,Thread Group 1-26,true,19767,121,42,42,156,0,"-0,078630601","-0,441403646","-0,081461143","-0,055059403"
"1,700239e+12",6150,HTTP Request MH7,200,OK,Thread Group 1-26,true,937262,122,41,41,640,0,"0,1247833464","-0,334697078","0,0405611851","-0,049656281"
"1,700239e+12",10233,HTTP Request MH2,200,OK,Thread Group 1-26,true,1046521,122,35,35,5249,0,"1,7454060415","-0,504982922","0,511486705","0,7813749781"
"1,700239e+12",7,HTTP Request ML10,200,OK,Thread Group 1-27,true,644856,122,27,27,2,0,"-0,833018516","-0,277435406","0,1128441865","-0,279348116"
"1,700239e+12",8407,HTTP Request MH1,200,OK,Thread Group 1-27,true,1072803,122,44,44,3444,0,"1,4127712898","-0,495818951","0,2736092832","0,5536197181"
"1,700239e+12",7909,HTTP Request ML9,200,OK,Thread Group 1-27,true,574281,118,44,44,133,0,"0,0757640014","-0,385598401","-0,393947311","-0,150519968"
"1,700239e+12",6211,HTTP Request S11,200,OK,Thread Group 1-27,true,194662,123,44,44,311,0,"0,1335292842","-0,337695652","0,0786646252","-0,09427789"
"1,700239e+12",4793,HTTP Request S11,200,OK,Thread Group 1-27,true,194662,123,44,44,1799,0,"0,7184408982","-0,45097241","0,2231571016","0,2477477247"
"1,700239e+12",6871,HTTP Request MH4,200,OK,Thread Group 1-27,true,899173,122,44,44,129,0,"0,0637786259","-0,318338513","-0,033795457","-0,130212645"
"1,700239e+12",1141,HTTP Request L8,200,OK,Thread Group 1-28,true,139616021,122,29,29,3,0,"-1,270272053","3,0541560565","-0,613308696","2,4049696485"
"1,700239e+12",1751,HTTP Request S6,200,OK,Thread Group 1-28,true,79575,121,41,41,1650,0,"0,4907384102","-0,502621549","0,0631726515","0,2264015984"
"1,700239e+12",10046,HTTP Request MH2,200,OK,Thread Group 1-28,true,1046521,122,44,44,4318,0,"1,7809587947","-0,525751769","0,3514443172","0,7111077639"
"1,700239e+12",10666,HTTP Request ML11,200,OK,Thread Group 1-28,true,639340,122,44,44,5697,0,"2,343799926","-0,611359166","0,4818141762","0,9866714252"
"1,700239e+12",125485,HTTP Request L1,200,OK,Thread Group 1-28,true,24636579,122,43,43,1202,0,"1,5345846621","1,979374283","-0,389193351","-1,516706222"
"1,700239e+12",2707,HTTP Request S11,200,OK,Thread Group 1-28,true,194662,123,43,43,178,0,"-0,000575929","-0,373873053","0,0843625422","-0,075735001"
"1,700239e+12",5978,HTTP Request ML5,200,OK,Thread Group 1-28,true,472760,122,43,43,2869,0,"1,1137434691","-0,502884617","0,2375424493","0,4476653514"
"1,700239e+12",4800,HTTP Request ML3,200,OK,Thread Group 1-28,true,427142,123,42,42,649,0,"0,163088594","-0,357485333","0,1296289163","-0,021008794"
"1,700239e+12",8904,HTTP Request MH8,200,OK,Thread Group 1-28,true,944400,122,41,41,3861,0,"1,4486707391","-0,492016106","0,3364123408","0,5897797567"
"1,700239e+12",11307,HTTP Request MH9,200,OK,Thread Group 1-28,true,966152,122,39,39,2491,0,"0,8293541427","-0,3539013","0,2162522771","0,2284527694"
"1,700239e+12",307,HTTP Request S8,200,OK,Thread Group 1-28,true,119483,122,36,36,69,0,"-0,388853153","-0,36511257","0,0482143407","-0,155293157"
"1,700239e+12",63575,HTTP Request L9,200,OK,Thread Group 1-29,true,157286710,122,44,44,2,0,"-0,032915412","4,2924330458","-1,005589186","1,8699419778"
"1,700239e+12",5624,HTTP Request MH6,200,OK,Thread Group 1-29,true,855008,122,44,44,2730,0,"1,0985879506","-0,498851909","0,215427881","0,4454168535"
"1,700239e+12",4891,HTTP Request ML10,200,OK,Thread Group 1-29,true,644856,122,44,44,594,0,"0,2323023258","-0,382982602","0,0171088538","-0,001553981"
"1,700239e+12",227342,HTTP Request L3,200,OK,Thread Group 1-30,true,41515419,122,42,42,6194,0,"4,443348996","3,6181903844","-0,291388997","-1,908455801"
"1,700239e+12",5478,HTTP Request MH5,200,OK,Thread Group 1-30,true,830182,122,42,42,142,0,"-0,036137048","-0,325007484","-0,012011125","-0,132389071"
"1,700239e+12",5662,HTTP Request MH9,200,OK,Thread Group 1-30,true,966152,122,41,41,124,0,"-0,087883017","-0,309479933","-0,006850773","-0,150702341"
"1,700239e+12",9712,HTTP Request MH3,200,OK,Thread Group 1-30,true,1188301,122,35,35,4733,0,"1,531973156","-0,477556691","0,4635963028","0,6830754159"
"1,700239e+12",10566,HTTP Request MH9,200,OK,Thread Group 1-31,true,966152,122,41,41,5179,0,"1,9956282489","-0,547878351","0,4558240286","0,8425063998"
"1,700239e+12",208683,HTTP Request L4,200,OK,Thread Group 1-31,true,49283390,122,42,42,1318,0,"2,265190748","3,8245601834","-0,736793735","-2,475182724"
"1,700239e+12",4331,HTTP Request S11,200,OK,Thread Group 1-32,true,194662,123,36,36,4179,0,"1,3055285607","-0,537873103","0,5136988869","0,6522734727"
"1,700239e+12",2700,HTTP Request MH7,200,OK,Thread Group 1-32,true,937262,122,44,44,72,0,"-0,000702932","-0,376728916","-0,027270612","-0,069249916"
"1,700239e+12",193422,HTTP Request L5,200,OK,Thread Group 1-32,true,62235226,122,42,42,1816,0,"2,2638489982","3,8744070388","-0,711425809","-1,854696848"
"1,700239e+12",3087,HTTP Request ML1,200,OK,Thread Group 1-32,true,406403,122,42,42,116,0,"-0,068680645","-0,369573754","-0,00537474","-0,104599292"
"1,700239e+12",251,HTTP Request S8,200,OK,Thread Group 1-32,true,119484,122,41,41,90,0,"-0,151969441","-0,409177193","0,0099397394","-0,08034954"
"1,700239e+12",125228,HTTP Request L1,200,OK,Thread Group 1-33,true,24636579,122,44,44,3185,0,"2,3760722321","1,8446222418","-0,209452376","-1,075339526"
"1,700239e+12",338,HTTP Request S7,200,OK,Thread Group 1-33,true,103955,122,44,44,143,0,"0,0076805828","-0,436667368","-0,009484385","-0,029157421"
"1,700239e+12",1698,HTTP Request S10,200,OK,Thread Group 1-33,true,169789,122,44,44,1457,0,"0,549859752","-0,495774601","0,1102015505","0,2288060421"
"1,700239e+12",6774,HTTP Request ML6,200,OK,Thread Group 1-33,true,494594,123,44,44,145,0,"0,0711274084","-0,31177146","0,0598457901","-0,133684098"
"1,700239e+12",821,HTTP Request S11,200,OK,Thread Group 1-33,true,194662,123,43,43,691,0,"0,1872134173","-0,433970056","0,1382292182","0,0664285575"
"1,700239e+12",4310,HTTP Request S7,200,OK,Thread Group 1-33,true,103955,122,43,43,4056,0,"1,5764436438","-0,610173992","0,3562388255","0,7227196766"
"1,700239e+12",838,HTTP Request S1,200,OK,Thread Group 1-33,true,19767,121,43,43,800,0,"0,2313451953","-0,482069389","-0,030233032","0,0875724131"
"1,700239e+12",263,HTTP Request S7,200,OK,Thread Group 1-33,true,103955,122,42,42,126,0,"-0,091501257","-0,41997732","0,0052965796","-0,059278995"
"1,700239e+12",3382,HTTP Request ML9,200,OK,Thread Group 1-33,true,574281,118,41,41,311,0,"-0,034896248","-0,439626351","-0,33977517","-0,075677919"
"1,700239e+12",4067,HTTP Request S1,200,OK,Thread Group 1-33,true,19767,121,38,38,4008,0,"1,3257546761","-0,589677992","0,3034686419","0,6463621312"
"1,700239e+12",7525,HTTP Request MH7,200,OK,Thread Group 1-34,true,937262,122,41,41,2190,0,"0,7623672938","-0,409734992","0,1828030506","0,2571220338"
"1,700239e+12",1578,HTTP Request ML2,200,OK,Thread Group 1-35,true,419926,122,36,36,1195,0,"0,0758525326","-0,408323057","0,1492289721","0,0686288447"
"1,700239e+12",162735,HTTP Request L1,200,OK,Thread Group 1-35,true,24636579,122,43,43,1825,0,"2,1549973062","2,5019573119","-0,438444727","-2,030289369"
"1,700239e+12",696,HTTP Request MH2,200,OK,Thread Group 1-35,true,1046521,122,43,43,75,0,"-0,065603","-0,396095043","-0,013647969","-0,045624771"
"1,700239e+12",10594,HTTP Request MH6,200,OK,Thread Group 1-35,true,855008,122,43,43,2950,0,"1,190666911","-0,42919799","0,2298535017","0,392193076"
"1,700239e+12",9148,HTTP Request ML11,200,OK,Thread Group 1-35,true,639340,122,42,42,2658,0,"1,0138177249","-0,429725278","0,2156797098","0,3369487669"
"1,700239e+12",8784,HTTP Request MH6,200,OK,Thread Group 1-35,true,855008,122,41,41,3409,0,"1,2658787296","-0,468044941","0,2945725997","0,4937216947"
"1,700239e+12",341,HTTP Request S8,200,OK,Thread Group 1-36,true,119484,122,36,36,229,0,"-0,324109075","-0,374484143","0,0632103832","-0,121752461"
"1,700239e+12",3308,HTTP Request S2,200,OK,Thread Group 1-38,true,43732,121,41,41,3248,0,"1,1495897458","-0,578742462","0,2095973992","0,5395703172"
"1,700239e+12",8843,HTTP Request MH10,200,OK,Thread Group 1-38,true,974939,122,44,44,857,0,"0,3761024533","-0,331790485","0,028780995","-0,007683173"
"1,700239e+12",12267,HTTP Request MH2,200,OK,Thread Group 1-38,true,1046521,122,44,44,1313,0,"0,5933592516","-0,306670096","0,0615069787","0,0315437606"
"1,700239e+12",5577,HTTP Request ML1,200,OK,Thread Group 1-38,true,406403,122,44,44,227,0,"0,0923040018","-0,35569522","-0,018291173","-0,096338616"
"1,700239e+12",1228,HTTP Request S5,200,OK,Thread Group 1-38,true,72135,122,44,44,1092,0,"0,3986479955","-0,482647535","0,077626555","0,1572217925"
"1,700239e+12",5384,HTTP Request ML8,200,OK,Thread Group 1-38,true,542325,122,44,44,121,0,"0,0471907931","-0,348796019","-0,028422956","-0,112983419"
"1,700239e+12",7224,HTTP Request MH1,200,OK,Thread Group 1-39,true,1072803,122,44,44,2250,0,"0,9203974556","-0,439880352","0,1643962049","0,3194501359"
"1,700239e+12",5394,HTTP Request MH3,200,OK,Thread Group 1-41,true,1188301,122,44,44,250,0,"0,0967055193","-0,34112915","-0,019567255","-0,073200325"
"1,700239e+12",161081,HTTP Request L3,200,OK,Thread Group 1-42,true,41515419,122,44,44,3715,0,"2,8795389709","2,7565187575","-0,349270007","-1,259501972"
"1,700239e+12",3546,HTTP Request MH7,200,OK,Thread Group 1-43,true,937262,122,44,44,2713,0,"1,0708049832","-0,527129311","0,2194320052","0,4794383457"
"1,700239e+12",5452,HTTP Request ML7,200,OK,Thread Group 1-43,true,521378,122,44,44,2669,0,"1,0736237453","-0,505672045","0,2118686553","0,4289653096"
"1,700239e+12",8815,HTTP Request MH3,200,OK,Thread Group 1-43,true,1188301,122,44,44,1132,0,"0,4856937971","-0,344085259","0,0537209886","0,055573439"
"1,700239e+12",2162,HTTP Request ML3,200,OK,Thread Group 1-43,true,427142,123,44,44,1886,0,"0,7264506312","-0,490402497","0,2378124325","0,3164443182"
"1,700239e+12",11424,HTTP Request ML3,200,OK,Thread Group 1-43,true,427142,123,44,44,1377,0,"0,6134629662","-0,319453644","0,1629324922","0,0471223576"
"1,700239e+12",6928,HTTP Request ML6,200,OK,Thread Group 1-43,true,494594,123,44,44,3288,0,"1,3378446845","-0,503605061","0,3559146889","0,5340991711"
"1,700239e+12",4242,HTTP Request S2,200,OK,Thread Group 1-43,true,43732,121,44,44,4168,0,"1,6665879065","-0,646660051","0,2694320971","0,7613076499"
"1,700239e+12",8708,HTTP Request MH7,200,OK,Thread Group 1-43,true,937262,122,44,44,2581,0,"1,0688916061","-0,441224063","0,1920089588","0,3616931318"
"1,700239e+12",5520,HTTP Request ML4,200,OK,Thread Group 1-43,true,441133,122,44,44,2466,0,"0,9928946","-0,494031443","0,1929282346","0,3829365924"
"1,700239e+12",4204,HTTP Request ML9,200,OK,Thread Group 1-43,true,574281,118,44,44,1377,0,"0,5397616602","-0,518249797","-0,265841802","0,1791475035"
"1,700239e+12",8429,HTTP Request ML11,200,OK,Thread Group 1-43,true,639340,122,43,43,302,0,"0,1040916624","-0,30340213","-0,012587503","-0,139249789"
"1,700239e+12",3671,HTTP Request ML5,200,OK,Thread Group 1-43,true,472760,122,43,43,554,0,"0,158966811","-0,394628192","0,0258321243","-0,006125612"
"1,700239e+12",2389,HTTP Request S4,200,OK,Thread Group 1-43,true,50099,121,42,42,2320,0,"0,8126841466","-0,543491267","0,11659755","0,3715823584"
"1,700239e+12",2468,HTTP Request MH6,200,OK,Thread Group 1-44,true,855008,122,44,44,1715,0,"0,6586911778","-0,483688476","0,1288237025","0,2836727837"
